13,57,71
140,65,27
29,63,228
5,197,158
136,21,208
98,207,57
166,174,35
218,37,197
238,30,4
242,131,203
60,59,16
249,129,170
75,98,12
49,239,15
176,144,194
200,158,29
112,180,218
144,107,178
255,88,34
146,76,1
127,51,125
185,224,60
0,211,221
168,5,82
130,121,75
20,46,46
110,145,61
102,82,220
85,57,120
7,128,16
194,50,147
225,78,193
73,162,43
23,126,8
130,156,51
54,147,204
75,205,184
91,9,100
183,21,129
193,49,52
21,52,25
17,231,118
50,73,166
211,178,239
60,49,10
7,4,124
122,68,36
111,2,12
111,73,111
156,107,188
113,142,175
23,220,136
199,21,87
86,32,35
71,138,51
23,160,136
143,116,253
13,149,103
240,22,65
24,32,28
142,122,96
73,100,135
24,79,167
187,147,61
203,186,164
32,99,213
10,160,231
185,245,217
224,134,232
151,9,167
55,150,85
157,109,229
145,120,177
56,160,226
247,163,153
208,151,206
250,153,103
219,96,106
203,122,95
50,122,3
193,234,96
178,72,126
24,7,50
144,250,128
39,219,203
101,224,73
43,253,25
136,15,157
250,174,225
29,51,96
65,133,99
53,62,156
26,239,19
43,65,252
18,46,122
108,252,66
234,185,109
113,157,106
101,84,157
234,165,38
29,98,167
111,87,68
37,231,61
44,194,120
9,217,133
200,126,251
151,185,55
221,122,148
5,92,34
27,176,249
19,1,211
35,57,170
109,150,100
86,182,17
45,206,198
155,225,244
81,77,130
29,86,79
32,173,107
200,95,104
199,243,253
198,56,56
246,223,155
187,39,105
25,188,215
241,169,29
197,132,230
125,24,145
85,35,123
88,9,196
71,7,217
195,236,198
33,173,126
75,30,13
90,1,249
224,144,72
108,6,111
149,153,148
52,146,227
54,180,142
28,177,84
212,18,101
52,76,39
254,160,169
64,66,156
91,89,72
220,77,89
181,99,165
11,252,61
173,236,187
155,235,212
230,195,176
56,116,100
247,0,211
89,65,205
232,228,84
117,120,73
1,16,105
174,158,75
131,65,150
223,183,67
157,160,146
56,220,159
90,64,203
94,140,3
122,147,36
155,18,241
186,30,57
236,109,2
29,121,204
222,7,57
73,131,107
11,214,78
190,78,97
242,165,253
109,25,142
91,71,250
223,81,142
231,214,41
91,33,240
193,136,68
43,20,73
0,18,42
87,242,235
198,130,106
207,5,80
19,94,135
105,30,157
165,51,78
86,15,207
127,35,76
90,159,166
133,146,10
129,18,69
81,77,149
211,240,156
138,5,3
41,139,44
234,220,6
88,80,244
89,76,185
88,30,159
44,186,6
31,200,37
252,91,169
204,235,11
171,4,103
146,209,74
96,118,77
249,217,102
76,66,144
161,214,125
111,64,211
124,79,72
187,125,191
98,88,49
200,142,134
168,241,75
223,34,225
253,83,228
88,181,148
39,216,229
16,134,62
89,107,200
199,171,121
197,165,18
119,160,105
63,225,88
175,62,194
142,154,162
110,96,53
126,80,87
25,73,210
194,210,135
90,182,248
31,138,219
155,193,252
9,91,52
169,153,34
92,214,248
243,23,100
165,198,28
82,117,82
71,89,90
1,106,254
20,11,12
54,6,65
205,120,249
44,34,73
188,141,221
77,162,19
158,155,28
198,6,37
134,232,125
152,142,174
118,63,165
123,76,59
104,242,167
75,166,70
151,76,24
240,114,123
226,199,131
204,94,143
16,212,47
27,34,99
84,53,156
187,28,145
241,144,100
122,129,165
224,27,227
53,187,248
93,223,98
53,21,160
253,167,12
99,2,128
249,205,3
143,83,211
216,225,67
143,17,6
66,80,134
76,39,238
255,192,153
248,189,157
36,187,210
13,60,98
108,8,239
24,38,193
39,231,147
62,34,10
229,225,149
127,97,170
51,9,45
243,182,80
1,186,195
14,14,243
33,208,20
109,208,67
213,119,74
158,229,53
46,64,244
140,245,7
153,63,142
254,32,190
228,125,162
154,192,15
70,50,154
102,112,191
234,243,195
186,167,118
186,74,43
120,123,77
76,135,178
19,22,85
206,10,83
95,189,172
48,53,238
154,60,227
197,68,55
35,101,185
83,19,92
246,103,55
237,226,83
107,200,91
183,87,104
171,198,144
62,150,15
125,109,67
84,58,180
246,158,241
207,165,101
65,198,205
12,231,243
223,113,99
157,66,154
188,192,28
44,37,239
198,251,45
37,198,232
69,128,78
216,119,130
149,188,168
99,3,85
66,81,66
201,67,3
4,129,38
168,231,224
20,125,135
74,49,59
202,204,160
4,225,205
55,209,68
64,177,31
215,174,216
182,88,37
20,10,132
5,181,25
90,130,136
39,85,184
0,79,62
23,137,76
179,52,231
111,107,100
131,25,114
95,59,173
94,167,211
17,161,122
71,130,118
216,233,224
166,55,153
45,179,248
90,149,163
253,211,31
4,185,158
169,178,6
185,107,148
72,21,140
120,172,202
185,200,24
1,187,98
188,138,192
170,244,116
56,234,30
90,24,168
161,11,194
233,171,52
228,21,182
160,95,172
99,239,26
90,93,88
14,250,96
57,82,172
183,6,84
170,68,166
37,220,149
142,78,232
164,182,214
143,183,240
142,158,77
102,99,75
40,51,252
140,143,43
66,223,57
188,107,6
39,25,68
163,154,89
22,100,149
62,36,125
87,220,212
226,135,100
178,234,150
237,7,244
43,226,37
200,207,31
87,58,255
114,153,88
111,192,173
93,88,12
4,242,226
73,177,209
146,0,71
100,179,107
22,45,210
95,177,141
120,108,141
44,65,21
59,216,94
251,20,162
186,135,160
199,59,140
232,32,46
185,97,47
53,45,136
237,81,15
3,214,247
199,191,245
183,247,124
172,130,251
38,167,248
244,232,225
113,132,227
144,111,134
158,239,65
32,143,155
205,185,165
99,243,135
5,124,117
68,165,119
22,49,206
165,157,147
98,71,246
170,168,198
170,70,170
42,4,100
225,81,7
88,206,9
34,55,18
12,127,138
107,211,76
46,251,126
196,150,24
253,160,151
13,64,166
187,181,10
188,159,154
230,227,182
209,156,86
193,50,230
20,40,106
148,18,42
70,19,228
22,217,203
71,15,203
194,162,43
211,179,109
50,68,189
192,93,101
148,127,98
114,134,1
118,241,184
119,100,168
213,213,82
119,121,28
252,179,109
228,111,21
151,111,45
86,238,148
71,253,157
16,10,108
55,37,173
86,35,114
111,16,5
172,205,79
126,176,23
235,173,207
169,194,102
183,72,120
230,201,231
253,11,131
15,165,235
173,217,48
198,120,159
33,197,92
58,54,123
241,212,195
228,237,54
161,96,200
20,216,127
22,162,61
84,165,163
8,34,98
169,157,92
132,224,241
221,128,161
149,78,84
95,12,214
181,130,183
131,87,241
61,248,137
65,23,93
118,164,126
198,115,186
86,47,242
227,40,171
130,169,230
234,155,152
144,93,221
76,69,53
125,104,205
230,6,192
115,66,204
220,45,195
45,232,144
165,85,39
218,132,11
205,245,13
95,118,87
53,49,202
200,6,119
248,89,158
125,11,160
136,15,160
148,108,35
227,2,152
51,34,214
43,201,213
108,60,22
117,148,223
172,143,112
144,217,13
8,137,248
103,43,28
20,158,157
147,255,166
169,123,78
197,13,61
28,224,42
156,88,216
178,126,20
225,71,219
207,207,250
31,180,193
178,40,210
105,237,80
65,226,224
13,120,106
223,37,132
255,132,60
28,47,81
7,85,239
76,91,215
75,197,247
