13,57,71
132,175,228
140,65,27
198,62,84
29,63,228
124,71,144
5,197,158
20,42,244
136,21,208
117,13,50
98,207,57
16,6,153
166,174,35
97,28,40
218,37,197
238,108,132
238,30,4
93,213,164
242,131,203
160,32,173
60,59,16
20,119,187
249,129,170
238,78,10
75,98,12
213,177,181
49,239,15
71,115,100
176,144,194
167,136,45
200,158,29
97,203,91
112,180,218
51,140,249
144,107,178
68,81,137
255,88,34
162,105,87
146,76,1
111,5,152
127,51,125
56,48,203
185,224,60
5,208,252
0,211,221
130,233,15
168,5,82
111,54,16
130,121,75
187,32,204
20,46,46
114,39,96
110,145,61
93,76,95
102,82,220
162,63,251
85,57,120
46,24,43
7,128,16
240,225,110
194,50,147
105,245,110
225,78,193
103,84,76
73,162,43
135,211,12
23,126,8
19,41,79
130,156,51
125,138,215
54,147,204
158,181,237
75,205,184
49,251,189
91,9,100
238,102,76
183,21,129
244,62,41
193,49,52
54,140,40
21,52,25
8,243,170
17,231,118
235,36,53
50,73,166
164,189,50
211,178,239
86,78,202
60,49,10
85,60,50
7,4,124
36,141,158
122,68,36
233,223,117
111,2,12
9,237,2
111,73,111
52,39,193
156,107,188
165,206,99
113,142,175
228,11,20
23,220,136
105,242,30
199,21,87
156,180,68
86,32,35
181,21,186
71,138,51
129,27,200
23,160,136
7,13,85
143,116,253
9,193,184
13,149,103
181,67,239
240,22,65
100,80,61
24,32,28
67,95,78
142,122,96
179,19,26
73,100,135
218,197,55
24,79,167
222,14,52
187,147,61
81,249,177
203,186,164
98,122,244
32,99,213
157,207,10
10,160,231
248,231,94
185,245,217
48,12,145
224,134,232
107,21,140
151,9,167
15,1,68
55,150,85
15,131,135
157,109,229
162,175,224
145,120,177
241,200,202
56,160,226
251,18,17
247,163,153
102,250,181
208,151,206
157,162,67
250,153,103
240,72,184
219,96,106
241,59,192
203,122,95
130,145,238
50,122,3
255,64,190
193,234,96
186,182,142
178,72,126
12,44,179
24,7,50
149,184,57
144,250,128
99,196,221
39,219,203
20,39,128
101,224,73
186,21,107
43,253,25
117,130,178
136,15,157
102,96,191
250,174,225
204,185,171
29,51,96
235,214,21
65,133,99
31,196,251
53,62,156
215,67,133
26,239,19
250,141,154
43,65,252
136,94,250
18,46,122
109,49,99
108,252,66
133,197,3
234,185,109
170,88,236
113,157,106
72,155,72
101,84,157
145,120,188
234,165,38
61,230,179
29,98,167
87,71,54
111,87,68
34,104,62
37,231,61
187,117,15
44,194,120
19,91,169
9,217,133
229,53,74
200,126,251
207,96,133
151,185,55
121,104,82
221,122,148
155,53,219
5,92,34
199,176,47
27,176,249
163,89,5
19,1,211
147,108,181
35,57,170
7,40,172
109,150,100
42,215,26
86,182,17
188,161,166
45,206,198
118,8,239
155,225,244
193,246,226
81,77,130
11,172,127
29,86,79
95,27,2
32,173,107
58,41,184
200,95,104
65,140,99
199,243,253
194,177,117
198,56,56
149,43,30
246,223,155
132,6,96
187,39,105
1,107,72
25,188,215
187,56,104
241,169,29
150,251,151
197,132,230
133,174,206
125,24,145
56,159,242
85,35,123
206,75,152
88,9,196
219,247,98
71,7,217
169,65,80
195,236,198
195,175,134
33,173,126
229,61,27
75,30,13
119,106,155
90,1,249
79,206,179
224,144,72
210,70,178
108,6,111
117,235,18
149,153,148
121,63,163
52,146,227
138,185,154
54,180,142
106,218,135
28,177,84
249,235,164
212,18,101
130,79,47
52,76,39
88,214,191
254,160,169
64,151,187
64,66,156
18,243,228
91,89,72
31,19,215
220,77,89
152,25,26
181,99,165
6,203,37
11,252,61
200,72,85
173,236,187
128,208,131
155,235,212
68,184,89
230,195,176
196,93,127
56,116,100
88,207,40
247,0,211
108,161,209
89,65,205
159,162,157
232,228,84
230,69,142
117,120,73
93,237,1
1,16,105
116,105,22
174,158,75
235,189,171
131,65,150
104,53,131
223,183,67
45,106,229
157,160,146
11,75,149
56,220,159
181,167,208
90,64,203
59,69,68
94,140,3
6,75,117
122,147,36
226,33,159
155,18,241
214,120,237
186,30,57
113,88,117
236,109,2
21,219,16
29,121,204
98,38,194
222,7,57
199,108,50
73,131,107
111,26,202
11,214,78
42,67,228
190,78,97
1,91,131
242,165,253
30,87,203
109,25,142
228,230,42
91,71,250
243,101,103
223,81,142
32,189,183
231,214,41
55,225,93
91,33,240
239,39,155
193,136,68
105,160,151
43,20,73
179,164,120
0,18,42
114,219,211
87,242,235
251,213,26
198,130,106
125,100,247
207,5,80
15,193,121
19,94,135
236,89,189
105,30,157
73,21,42
165,51,78
30,169,137
86,15,207
252,48,46
127,35,76
254,171,184
90,159,166
171,7,1
133,146,10
159,217,25
129,18,69
16,33,125
81,77,149
247,32,5
211,240,156
129,138,37
138,5,3
203,87,83
41,139,44
54,33,237
234,220,6
175,199,28
88,80,244
157,163,178
89,76,185
6,143,199
88,30,159
193,243,68
44,186,6
169,76,11
31,200,37
219,123,240
252,91,169
193,60,4
204,235,11
135,81,138
171,4,103
208,156,216
146,209,74
4,209,85
96,118,77
217,9,174
249,217,102
211,253,246
76,66,144
220,143,231
161,214,125
6,153,29
111,64,211
252,217,88
124,79,72
148,131,244
187,125,191
51,34,97
98,88,49
10,139,97
200,142,134
9,43,24
168,241,75
142,136,157
223,34,225
59,26,66
253,83,228
12,86,160
88,181,148
169,147,206
39,216,229
205,180,94
16,134,62
126,84,155
89,107,200
206,102,175
199,171,121
222,115,35
197,165,18
0,102,20
119,160,105
220,126,117
63,225,88
72,93,197
175,62,194
46,15,13
142,154,162
248,102,222
110,96,53
113,178,228
126,80,87
120,235,0
25,73,210
239,154,21
194,210,135
73,99,126
90,182,248
142,232,39
31,138,219
251,160,79
155,193,252
174,91,93
9,91,52
3,181,152
169,153,34
206,233,47
92,214,248
230,99,78
243,23,100
239,10,194
165,198,28
244,171,164
82,117,82
240,64,69
71,89,90
144,201,234
1,106,254
148,48,184
20,11,12
181,173,14
54,6,65
195,186,31
205,120,249
128,175,219
44,34,73
178,159,234
188,141,221
115,104,211
77,162,19
180,44,21
158,155,28
221,125,1
198,6,37
159,10,37
134,232,125
226,181,123
152,142,174
178,231,145
118,63,165
78,107,115
123,76,59
234,186,207
104,242,167
185,67,156
75,166,70
220,176,33
151,76,24
196,109,175
240,114,123
57,140,140
226,199,131
62,116,82
204,94,143
211,144,162
16,212,47
72,101,23
27,34,99
199,253,158
84,53,156
213,182,38
187,28,145
29,206,85
241,144,100
71,218,89
122,129,165
191,22,247
224,27,227
157,223,132
53,187,248
68,151,35
93,223,98
38,251,45
53,21,160
75,15,224
253,167,12
157,13,168
99,2,128
39,71,192
249,205,3
222,208,85
143,83,211
237,198,144
216,225,67
228,89,167
143,17,6
19,72,223
66,80,134
22,7,206
76,39,238
43,191,149
255,192,153
54,8,183
248,189,157
10,237,171
36,187,210
215,24,46
13,60,98
76,165,183
108,8,239
157,71,20
24,38,193
128,66,23
39,231,147
87,126,38
62,34,10
231,53,162
229,225,149
88,91,234
127,97,170
158,157,63
51,9,45
176,88,233
243,182,80
10,31,85
1,186,195
138,142,20
14,14,243
117,175,211
33,208,20
160,22,114
109,208,67
115,80,107
213,119,74
36,216,177
158,229,53
66,213,250
46,64,244
228,244,130
140,245,7
179,64,129
153,63,142
25,204,46
254,32,190
197,22,239
228,125,162
193,194,195
154,192,15
88,201,5
70,50,154
247,229,235
102,112,191
217,247,142
234,243,195
33,46,6
186,167,118
97,63,246
186,74,43
16,98,52
120,123,77
245,69,26
76,135,178
220,76,98
19,22,85
43,192,43
206,10,83
18,245,113
95,189,172
106,131,113
48,53,238
49,92,190
154,60,227
40,76,131
197,68,55
80,41,219
35,101,185
208,43,92
83,19,92
58,238,175
246,103,55
5,22,31
237,226,83
58,21,213
107,200,91
119,40,20
183,87,104
235,197,23
171,198,144
134,250,250
62,150,15
143,197,175
125,109,67
241,21,254
84,58,180
225,44,166
246,158,241
39,215,69
207,165,101
132,156,150
65,198,205
223,129,20
12,231,243
141,238,236
223,113,99
254,226,64
157,66,154
222,98,117
188,192,28
87,230,225
44,37,239
127,93,38
198,251,45
106,203,72
37,198,232
94,121,246
69,128,78
68,208,132
216,119,130
75,107,175
149,188,168
190,130,192
99,3,85
209,53,54
66,81,66
155,55,11
201,67,3
111,60,170
4,129,38
28,154,19
168,231,224
53,86,51
20,125,135
145,235,199
74,49,59
220,155,181
202,204,160
207,143,242
4,225,205
222,236,34
55,209,68
245,175,40
64,177,31
135,216,241
215,174,216
49,0,145
182,88,37
30,41,32
20,10,132
225,7,243
5,181,25
47,98,94
90,130,136
10,92,164
39,85,184
129,67,246
0,79,62
143,210,75
23,137,76
220,209,98
179,52,231
209,245,245
111,107,100
2,188,96
131,25,114
25,233,23
95,59,173
74,155,173
94,167,211
226,255,218
17,161,122
68,179,197
71,130,118
139,241,159
216,233,224
102,201,171
166,55,153
80,127,12
45,179,248
165,19,131
90,149,163
154,186,73
253,211,31
158,19,133
4,185,158
211,67,12
169,178,6
242,158,17
185,107,148
97,147,13
72,21,140
148,9,65
120,172,202
112,10,81
185,200,24
5,84,23
1,187,98
87,190,221
188,138,192
208,252,68
170,244,116
43,144,151
56,234,30
195,5,17
90,24,168
92,236,169
161,11,194
86,166,249
233,171,52
221,251,4
228,21,182
216,62,239
160,95,172
121,241,52
99,239,26
202,245,54
90,93,88
156,90,103
14,250,96
66,133,245
57,82,172
90,21,110
183,6,84
59,252,42
170,68,166
175,218,138
37,220,149
127,167,161
142,78,232
94,69,23
164,182,214
204,184,58
143,183,240
131,20,81
142,158,77
38,231,125
102,99,75
193,208,178
40,51,252
180,40,173
140,143,43
3,108,61
66,223,57
218,246,119
188,107,6
50,103,190
39,25,68
14,226,116
163,154,89
110,19,90
22,100,149
69,38,167
62,36,125
245,167,249
87,220,212
150,143,182
226,135,100
216,185,252
178,234,150
142,217,15
237,7,244
27,2,148
43,226,37
202,204,205
200,207,31
7,194,149
87,58,255
155,101,198
114,153,88
76,174,14
111,192,173
103,3,12
93,88,12
0,175,253
4,242,226
66,99,35
73,177,209
53,164,11
146,0,71
0,206,68
100,179,107
133,231,92
22,45,210
181,37,171
95,177,141
39,223,35
120,108,141
53,21,60
44,65,21
50,28,249
59,216,94
84,123,24
251,20,162
37,141,137
186,135,160
166,80,220
199,59,140
119,20,57
232,32,46
80,66,60
185,97,47
166,213,249
53,45,136
236,160,236
237,81,15
253,94,253
3,214,247
223,179,211
199,191,245
62,44,2
183,247,124
157,189,184
172,130,251
16,128,224
38,167,248
129,253,214
244,232,225
193,79,247
113,132,227
218,146,141
144,111,134
155,163,247
158,239,65
101,38,168
32,143,155
200,84,218
205,185,165
